"","Locator","CollectDate","Year","Month","LabSampleNum","V1","Ammonia Nitrogen","Conductivity, Field","Dissolved Oxygen, Field","Fecal Coliform","Nitrite + Nitrate Nitrogen","Orthophosphate Phosphorus","pH, Field","Temperature","Total Alkalinity","Total Nitrogen","Total Phosphorus","Total Suspended Solids","Turbidity","Site.Number","block"
"150","0321",2013-09-04 12:03:00,2013,9,"L58587-5","09MID1537",0.199,137,9.6,34,0.887,0.0355,7.23,12.1,53.4,1.24,0.0468,0.9,0.918,1,10009
"151","0321",2020-11-12 09:50:00,2020,11,"L75829-4","09MID1537",0.418,156,7.07,150,0.897,0.0487,7.09,8.26,59.6,1.55,0.112,30.7,3.94,1,100011
"152","0321",2004-03-10 10:20:00,2004,3,"L31229-4","09MID1537",0.0719,123,11.1,39,0.635,0.0266,7.2,8.4,42.5,1,0.0514,9.8,6.27,1,10003
"153","0321",2004-07-14 11:17:00,2004,7,"L32477-4","09MID1537",0.02,125,9.9,42,0.655,0.0197,7.8,12.7,49.5,0.798,0.0298,2.22,1.2,1,10007
"154","0321",2006-08-16 11:12:00,2006,8,"L40017-4","09MID1537",0.125,130,10.1,120,0.782,0.0277,7.2,11.1,50.2,0.942,0.0499,3.5,1.6,1,10008
"155","0321",2019-10-16 08:50:00,2019,10,"L73396-4","09MID1537",0.106,152,9.5,170,0.854,0.0334,7.34,9.9,60.2,1.12,0.0644,24.8,1.37,1,100010
"156","0321",2005-04-13 10:09:00,2005,4,"L35232-4","09MID1537",0.0997,113,11.2,74,0.631,0.0249,7.5,8,44,0.938,0.0412,1.84,1.9,1,10004
"157","0321",2006-09-13 11:16:00,2006,9,"L40204-4","09MID1537",0.161,135,9.7,51,0.892,0.0319,7.9,11.2,50.7,1.1,0.0511,3,0.61,1,10009
"158","0321",2023-09-13 09:49:00,2023,9,"L82242-3","09MID1537",0.0638,169,10.4,NA,0.878,0.0297,7.46,11,65.8,1.03,0.0407,2,0.6,1,10009
"159","0321",2022-05-11 10:38:00,2022,5,"L79129-4","09MID1537",0.0392,118,11.1,NA,0.565,0.0184,7.59,10.1,47.9,0.746,0.0384,3.1,1.92,1,10005
"160","0321",2005-05-11 10:10:00,2005,5,"L35457-4","09MID1537",0.0434,116,11.2,290,0.604,0.0218,7.8,10.6,44.1,0.903,0.0438,3.7,2.45,1,10005
"161","0321",2017-06-14 10:22:00,2017,6,"L67922-4","09MID1537",0.0797,121,10.8,25,0.707,0.0292,7.55,10.9,46.6,0.912,0.0377,2.7,1.12,1,10006
"162","0321",2019-11-13 09:28:00,2019,11,"L73645-16","09MID1537",0.44,157,7.6,19,0.892,0.0692,7.23,9.6,60.4,1.7,0.131,15.5,5.33,1,100011
"163","0321",2003-02-11 11:11:00,2003,2,"L27140-4","09MID1537",0.131,121,10.5,12,0.793,0.0355,7,6.6,45.5,1.22,0.071,8.5,2.55,1,10002
"164","0321",2015-08-12 10:11:00,2015,8,"L63408-4","09MID1537",0.0864,131,10.1,59,0.907,0.0227,7.52,11.8,54.3,1.1,0.039,1.8,0.806,1,10008
"165","0321",2018-06-13 09:41:00,2018,6,"L70250-4","09MID1537",0.0756,132,10.7,93,0.699,0.0258,7.47,10.9,51.4,0.874,0.0446,2.7,1.28,1,10006
"166","0321",2017-07-12 09:51:00,2017,7,"L68126-4","09MID1537",0.145,127,10.1,48,0.743,0.0292,7.39,11.8,47.6,0.999,0.0436,2.1,1.39,1,10007
"167","0321",2005-06-15 10:10:00,2005,6,"L35814-4","09MID1537",0.0261,125,11,97,0.636,0.0257,7.9,11,50.5,0.754,0.0381,1.2,1,1,10006
"168","0321",2017-12-13 09:54:00,2017,12,"L69125-4","09MID1537",0.11,124,11.5,160,0.752,0.0477,7.34,6.1,47.8,1.12,0.0579,4,1.54,1,100012
"169","0321",2023-10-12 10:01:00,2023,10,"L82340-3","09MID1537",0.298,184,7.62,NA,0.892,0.0413,7.03,10.2,66.7,1.41,0.0664,10.9,2.21,1,100010
"170","0321",2015-12-09 09:49:00,2015,12,"L64300-4","09MID1537",0.0492,138,10.3,230,1.7,0.0211,6.82,9.3,14.9,2.61,0.172,70.4,47.4,1,100012
"171","0321",2021-06-16 10:10:00,2021,6,"L77074-4","09MID1537",0.0884,138,10.3,NA,0.736,0.0324,7.15,11.6,55.4,0.943,0.0422,0.92,0.95,1,10006
"172","0321",2006-09-19 11:05:00,2006,9,"L37882-10","09MID1537",0.125,133,10,120,0.9,0.0284,7.5,10.7,51.4,1.09,0.0495,1.8,0.83,1,10009
"173","0321",2013-10-08 10:00:00,2013,10,"L58849-5","09MID1537",0.204,127,8.3,180,0.775,0.0416,7.13,10.3,46.3,1.31,0.0636,3.4,1.94,1,100010
"174","0321",2007-04-04 10:01:00,2007,4,"L42330-4","09MID1537",0.0377,103,11.3,59,0.654,0.0198,7.1,8.9,39.6,0.893,0.0345,3.9,1.7,1,10004
"175","0321",2021-07-14 09:28:00,2021,7,"L77285-4","09MID1537",0.0961,149,9.7,NA,0.826,0.0345,7.11,11.4,58.9,1.06,0.0484,1.3,0.55,1,10007
"176","0321",2020-03-11 09:38:00,2020,3,"L74248-4","09MID1537",0.158,121,10.4,16,0.679,0.0268,7.28,8.3,47.6,1.08,0.0604,5.8,2.35,1,10003
"177","0321",2007-12-12 10:42:00,2007,12,"L44659-4","09MID1537",0.202,125,10.9,82,0.837,0.05,7.46,6.87,46.3,1.67,0.113,23.4,6.34,1,100012
"178","0321",2019-09-11 09:55:00,2019,9,"L72878-4","09MID1537",0.0619,151,10,16,0.877,0.0341,7.48,11.2,59.9,0.979,0.0418,0.7,0.58,1,10009
"179","0321",2008-11-05 11:35:00,2008,11,"L46863-4","09MID1537",0.235,135,8.4,81,0.829,0.0448,7.18,8.54,54,1.42,0.0772,9.7,1.16,1,100011
"180","0321",2015-10-14 10:56:00,2015,10,"L63870-4","09MID1537",0.108,140,10,52,0.89,0.0184,7.39,10.1,55.4,1.16,0.0344,10.6,1.65,1,100010
"181","0321",2005-11-16 10:15:00,2005,11,"L37478-4","09MID1537",0.152,131,10.4,23,0.832,0.0442,7.2,7.7,59.7,1.25,0.0739,10.8,3.95,1,100011
"182","0321",2017-10-11 11:13:00,2017,10,"L68750-4","09MID1537",0.109,140,10.4,14,0.888,0.0352,7.52,9.3,53.4,1.09,0.0538,11.4,2.07,1,100010
"183","0321",2021-05-12 09:44:00,2021,5,"L76861-4","09MID1537",0.0672,137,10.8,NA,0.683,0.0237,7.38,10.6,55.3,0.964,0.0662,7.8,2.36,1,10005
"184","0321",2016-11-16 09:47:00,2016,11,"L66567-16","09MID1537",0.289,117,6.5,160,0.788,0.076,6.97,9.2,44.4,1.91,0.139,21.3,6.42,1,100011
"185","0321",2014-08-12 11:57:00,2014,8,"L60803-5","09MID1537",0.0861,117,9.2,220,0.827,0.0244,7.21,12.1,47.6,0.974,0.0386,1.5,1.19,1,10008
"186","0321",2004-02-11 10:15:00,2004,2,"L30931-4","09MID1537",0.0718,110,11.3,19,0.694,0.0246,7.4,6.2,40.1,0.904,0.0445,6.6,2.37,1,10002
"187","0321",2004-05-26 14:16:00,2004,5,"L32068-5","09MID1537",0.0377,105,11.3,760,0.781,0.0297,7.6,11.7,46.4,0.834,0.0495,9.6,7.46,1,10005
"188","0321",2017-05-10 09:59:00,2017,5,"L67690-4","09MID1537",0.0498,112,11.1,43,0.616,0.0188,7.51,10.9,43.3,0.836,0.0356,2.9,1.9,1,10005
"189","0321",2023-07-26 09:32:00,2023,7,"L81972-3","09MID1537",0.0758,163,10.5,NA,0.853,0.0313,7.67,11.5,65.5,1.07,0.0435,1.3,0.46,1,10007
"190","0321",2006-05-10 09:34:00,2006,5,"L38937-4","09MID1537",0.019,119,11.3,40,0.666,0.0183,7.7,9.5,47.2,0.8,0.0349,4.2,1.9,1,10005
"191","0321",2003-04-14 10:23:00,2003,4,"L27895-4","09MID1537",0.0323,120,10.5,66,0.543,0.0213,7.2,9.9,41.2,0.785,0.035,3.2,1.8,1,10004
"192","0321",2019-02-25 11:05:00,2019,2,"L71711-4","09MID1537",0.131,118,11.3,32,0.673,0.0457,7.38,6.7,44.7,1,0.0838,5.4,3.04,1,10002
"193","0321",2006-12-13 10:25:00,2006,12,"L41353-4","09MID1537",0.126,106,9.9,37,0.774,0.0278,7.3,8.3,39.7,1.18,0.0532,6.1,3.05,1,100012
"194","0321",2014-03-04 10:41:00,2014,3,"L59726-5","09MID1537",0.069,93.7,10.5,90,0.783,0.0188,7.19,8.5,37.1,1.09,0.0513,8.9,4.13,1,10003
"195","0321",2021-12-15 09:54:00,2021,12,"L78226-4","09MID1537",0.177,123,10.6,NA,0.815,0.0321,7.23,7.02,46.7,1.23,0.0701,10.2,2.69,1,100012
"196","0321",2024-02-14 09:45:00,2024,2,"L83256-3","09MID1537",0.0851,136,10.9,NA,0.744,0.0271,7.6,8.02,51.6,0.967,0.0469,3.9,1.32,1,10002
"197","0321",2014-10-15 10:58:00,2014,10,"L61417-4","09MID1537",0.0795,135,8.1,330,0.815,0.021,7.26,10.6,51.9,1.06,0.0435,6.4,5.53,1,100010
"198","0321",2024-01-10 09:54:00,2024,1,"L83111-3","09MID1537",0.14,121,10.7,18,0.754,0.0379,6.81,7.08,44.5,1.24,0.0685,12.5,2.59,1,10001
"199","0321",2008-12-03 10:30:00,2008,12,"L47019-4","09MID1537",0.365,129,9.2,44,0.804,0.0682,7.23,9.14,53.1,1.61,0.119,19.9,3.23,1,100012
"200","0321",2015-07-15 10:11:00,2015,7,"L62994-4","09MID1537",0.0566,133,10.5,59,0.746,0.0439,7.44,11.7,55.9,1.1,0.0742,3.3,1.43,1,10007
"201","0321",2022-10-12 10:05:00,2022,10,"L80289-3","09MID1537",0.0901,150,10.4,NA,0.813,0.0308,7.36,9.61,58.2,1.04,0.0614,8,2.61,1,100010
"202","0321",2003-01-27 11:45:00,2003,1,"L26488-5","09MID1537",0.0736,102,10.5,60,1.14,0.0261,7,8.6,34.6,1.67,0.0478,10.1,3.99,1,10001
"203","0321",2006-09-19 11:04:00,2006,9,"L37882-5","09MID1537",0.105,133,9.9,180,0.723,0.0258,7.5,10.7,51.7,1.05,0.0488,1.8,0.84,1,10009
"204","0321",2007-05-09 10:18:00,2007,5,"L42620-4","09MID1537",0.0218,115,10.8,45,0.625,0.0175,7.4,11,45.1,0.804,0.0367,4.5,1.6,1,10005
"205","0321",2016-09-14 11:28:00,2016,9,"L66014-4","09MID1537",0.155,141,9.5,46,1.01,0.0403,7.41,11.1,54.1,1.25,0.065,5,1.54,1,10009
"206","0321",2014-01-07 12:20:00,2014,1,"L59427-5","09MID1537",0.131,121,10.9,30,0.814,0.0313,7.16,6.89,48.6,1.39,0.11,23.4,12.2,1,10001
"207","0321",2007-07-05 11:04:00,2007,7,"L43111-12","09MID1537",0.013,121,9.5,440,0.538,0.0169,7.73,13.5,46.6,0.796,0.0487,20.8,3.93,1,10007
"208","0321",2018-01-10 10:02:00,2018,1,"L69308-4","09MID1537",0.152,109,10.7,120,0.67,0.0314,7.35,7.7,42.3,0.998,0.0481,3.7,1.32,1,10001
"209","0321",2023-11-07 09:50:00,2023,11,"L82784-3","09MID1537",0.779,173,3.15,NA,0.756,0.106,6.45,10,64.7,2.19,0.165,22.4,3.85,1,100011
"210","0321",2007-08-08 10:18:00,2007,8,"L43410-4","09MID1537",0.0904,126,10.5,340,0.762,0.0347,7.64,12.1,48.9,0.984,0.0478,1.4,0.96,1,10008
"211","0321",2022-04-13 10:31:00,2022,4,"L78939-4","09MID1537",0.101,126,10.8,NA,0.646,0.0302,7.39,7.79,49.2,0.918,0.0567,3.9,2.37,1,10004
"212","0321",2021-08-25 10:18:00,2021,8,"L77433-4","09MID1537",0.0742,154,9.92,NA,0.905,0.0367,7.19,10.7,61.6,0.982,0.0447,0.84,0.54,1,10008
"213","0321",2022-12-14 10:09:00,2022,12,"L80564-3","09MID1537",0.606,158,9.84,NA,0.823,0.136,7.39,8,60.4,1.72,0.18,5.44,1.38,1,100012
"214","0321",2021-01-13 09:37:00,2021,1,"L76194-4","09MID1537",0.0655,81,10.6,210,1.02,0.0204,7.05,8.19,28.8,1.32,0.0646,15,5.56,1,10001
"215","0321",2008-08-06 11:00:00,2008,8,"L46212-4","09MID1537",0.0279,130,10.4,25,0.726,0.0245,7.53,13.2,53.4,0.813,0.0327,1.3,0.86,1,10008
"216","0321",2013-12-03 11:32:00,2013,12,"L59161-5","09MID1537",0.32,126,8.7,48,0.837,0.0615,7.03,6.71,51.9,1.46,0.107,11.7,4.53,1,100012
"217","0321",2004-09-13 12:45:00,2004,9,"L32954-5","09MID1537",0.0304,134,10.3,470,0.632,0.0199,7.5,11.7,50.8,0.79,0.034,2.1,1.4,1,10009
"218","0321",2013-11-05 10:36:00,2013,11,"L59043-5","09MID1537",0.295,131,7.8,160,0.832,0.0482,7.1,9.05,48.8,1.56,0.148,16.9,7.34,1,100011
"219","0321",2005-10-12 10:10:00,2005,10,"L37067-4","09MID1537",0.103,135,9.8,28,0.792,0.0316,7.6,9.9,53.5,1.01,0.0448,4.4,1.1,1,100010
"220","0321",2006-07-12 09:37:00,2006,7,"L39677-4","09MID1537",0.015,120,10.1,40,0.716,0.0168,7.7,11.7,60.6,0.81,0.0329,1.9,0.8,1,10007
"221","0321",2023-04-12 09:58:00,2023,4,"L81342-3","09MID1537",0.0928,116,10.7,20,0.719,0.0263,7.28,8.18,45.8,1.01,0.0482,3.8,2.4,1,10004
"222","0321",2023-01-11 09:50:00,2023,1,"L80789-3","09MID1537",0.496,145,9.36,NA,0.773,0.0599,7.45,8.14,55.2,1.87,0.132,25.6,3.57,1,10001
"223","0321",2018-08-13 10:12:00,2018,8,"L70508-4","09MID1537",0.0311,141,10.8,33,0.731,0.021,7.65,11.7,54.2,0.874,0.0228,0.76,0.63,1,10008
"224","0321",2004-06-16 09:54:00,2004,6,"L32191-4","09MID1537",0.0391,123,11.4,33,0.636,0.0212,7.7,11.2,48.6,0.749,0.0347,1.7,0.89,1,10006
"225","0321",2002-02-12 10:28:00,2002,2,"L23319-4","09MID1537",0.0735,103,12,19,0.698,0.0219,7.3,5.8,41.9,1.01,0.0526,13.2,5.27,1,10002
"226","0321",2018-09-12 10:19:00,2018,9,"L70827-4","09MID1537",0.063,145,10,23,0.821,0.0273,7.37,11,55.2,1.06,0.0401,0.88,0.72,1,10009
"227","0321",2017-11-15 09:53:00,2017,11,"L68961-4","09MID1537",0.526,137,6.2,35,0.706,0.0623,7.07,9,52.8,1.79,0.133,31.1,6.53,1,100011
"228","0321",2022-06-15 09:24:00,2022,6,"L79326-4","09MID1537",0.057,122,10.6,NA,0.591,0.024,7.31,10.6,51,0.829,0.0443,2.3,1.81,1,10006
"229","0321",2018-02-14 08:45:00,2018,2,"L69507-4","09MID1537",0.0893,111,10.8,110,0.653,0.0247,7.2,7.4,43.7,0.913,0.0472,5.96,2.29,1,10002
"230","0321",2020-07-15 10:32:00,2020,7,"L74992-4","09MID1537",0.0449,139,10.9,10,0.747,0.0295,7.53,11.4,54.8,0.808,0.038,0.71,0.43,1,10007
"231","0321",2005-02-16 10:47:00,2005,2,"L34674-4","09MID1537",0.139,118,11.2,7,0.719,0.0313,7.6,6.1,45.5,1.04,0.0512,4.9,2.12,1,10002
"232","0321",2023-12-11 10:47:00,2023,12,"L82928-3","09MID1537",0.254,114,10.4,25,0.906,0.051,7.15,8.64,40.4,1.42,0.0719,4.63,1.76,1,100012
"233","0321",2003-06-11 10:41:00,2003,6,"L28492-4","09MID1537",0.0475,129,10.5,110,0.65,0.0244,7.3,10.4,50.2,0.79,0.0311,1.5,1.5,1,10006
"234","0321",2020-06-10 10:18:00,2020,6,"L74764-4","09MID1537",0.101,132,10.8,29,0.653,0.0442,7.41,11.5,51.7,0.923,0.0688,2.7,1.62,1,10006
"235","0321",2007-06-06 09:21:00,2007,6,"L42897-4","09MID1537",0.016,118,11,46,0.725,0.0178,7.79,10.8,45.9,0.868,0.029,3.9,1.8,1,10006
"236","0321",2008-09-25 10:40:00,2008,9,"L46535-4","09MID1537",NA,NA,NA,NA,NA,NA,7.46,10.7,54.2,NA,NA,NA,NA,1,10009
"237","0321",2015-03-09 10:05:00,2015,3,"L62312-4","09MID1537",0.0499,115,11,13,0.782,0.0218,7.43,7.9,45.5,1,0.0429,5.5,2.43,1,10003
"238","0321",2014-12-10 10:00:00,2014,12,"L61757-4","09MID1537",0.236,121,9.3,18,0.856,0.0393,6.93,9.14,47.6,1.42,0.0764,8.55,3.07,1,100012
"239","0321",2003-08-12 10:15:00,2003,8,"L29169-4","09MID1537",0.0336,125,10.4,150,0.581,0.0152,7.5,12.1,51.8,0.705,0.0289,1.94,0.91,1,10008
"240","0321",2002-06-12 10:02:00,2002,6,"L24556-4","09MID1537",0.0269,119,10.4,85,0.644,0.0186,7.8,11.4,47.6,0.74,0.0253,10.5,1.6,1,10006
"241","0321",2017-01-11 10:55:00,2017,1,"L66846-4","09MID1537",0.178,127,11.1,50,0.877,0.0415,7.42,6.1,50.2,1.24,0.0756,9.4,3.04,1,10001
"242","0321",2005-07-13 09:19:00,2005,7,"L36108-4","09MID1537",0.0205,127,10,50,0.681,0.0204,7.5,11.2,51.8,0.894,0.0318,1,0.64,1,10007
"243","0440",2022-05-11 15:38:00,2022,5,"L79129-14","08EAS1964",0.0102,132,10.7,NA,0.299,0.0134,7.93,12.6,51.8,0.609,0.0451,4.3,2.83,2,20005
"244","0440",2011-10-03 13:22:00,2011,10,"L54195-8","08EAS1964",0.005,192,10.1,160,1.2,0.0302,8.04,12.7,75.1,1.33,0.0461,2.8,NA,2,200010
"245","0440",2022-12-14 12:07:00,2022,12,"L80566-2","08EAS1964",0.0072,151,12.7,3,0.58,0.0122,7.49,5.34,47.2,0.806,0.0257,2.7,1.94,2,200012
"246","0440",2012-05-07 13:44:00,2012,5,"L55640-8","08EAS1964",0.005,133,10.8,23,0.571,0.0115,7.65,12.3,51.8,0.83,0.0284,4.7,1.6,2,20005
"247","0440",2017-08-15 16:14:00,2017,8,"L68282-16","08EAS1964",0.0082,207,9.7,24,1.39,0.0302,7.97,15.7,77.7,1.56,0.0453,1.5,0.93,2,20008
"248","0440",2009-08-11 13:40:00,2009,8,"L48156-8","08EAS1964",0.046,170,9.1,2500,1.32,0.0494,7.68,15.2,59,1.57,0.0879,11.8,NA,2,20008
"249","0440",2024-01-10 10:59:00,2024,1,"L83109-2","08EAS1964",0.0087,119,12,NA,0.587,0.0122,7.7,5.85,42.1,0.846,0.0313,15.3,3.69,2,20001
"250","0440",2006-03-15 11:22:00,2006,3,"L38272-8","08EAS1964",0.01,144,12.7,15,1.19,0.0109,8,7.1,50.5,1.37,0.0305,1.5,1.6,2,20003
"251","0440",2013-05-07 12:30:00,2013,5,"L57848-13","08EAS1964",0.0362,150,10.1,23,0.761,0.0222,7.76,13.7,60.6,0.983,0.0394,2.8,2.48,2,20005
"252","0440",2005-11-16 10:26:00,2005,11,"L37477-8","08EAS1964",0.01,160,12.2,37,1.43,0.0174,7.4,7.2,59.3,1.77,0.0371,2.13,2.78,2,200011
"253","0440",2020-01-22 13:01:00,2020,1,"L73946-14","08EAS1964",0.0204,139,12,320,0.703,0.0129,7.43,6.8,40.9,0.959,0.0381,12.8,7.13,2,20001
"254","0440",2013-04-02 13:39:00,2013,4,"L57620-13","08EAS1964",0.005,147,11.8,2,0.01,0.002,8.18,10.9,58.6,0.91,0.0265,2.1,1.97,2,20004
"255","0440",2013-08-06 13:53:00,2013,8,"L58300-13","08EAS1964",0.0073,205,9.6,190,1.31,0.0348,7.72,16,78.2,1.57,0.0502,1.4,1.28,2,20008
"256","0440",2003-10-13 12:50:00,2003,10,"L29848-9","08EAS1964",0.01,197,10.4,71,0.932,0.0304,7.8,11.9,67.2,1.11,0.0422,5.7,1.2,2,200010
"257","0440",2011-06-01 16:30:00,2011,6,"L52945-5","08EAS1964",NA,135,NA,NA,NA,NA,7.56,12.2,NA,NA,NA,7.6,NA,2,20006
"258","0440",2003-11-12 13:00:00,2003,11,"L30210-13","08EAS1964",0.01,187,11.9,19,1.06,0.0218,7.7,7.6,65.4,1.33,0.0335,0.5,0.72,2,200011
"259","0440",2009-10-05 14:22:00,2009,10,"L49212-8","08EAS1964",0.0072,195,10.6,50,1.12,0.0275,7.76,10.1,75.2,1.24,0.0358,1.5,NA,2,200010
"260","0440",2023-04-12 10:38:00,2023,4,"L81340-2","08EAS1964",0.0065,127,11.6,NA,0.381,0.0118,7.74,8.32,47.3,0.681,0.039,12.7,4.31,2,20004
"261","0440",2008-10-08 10:11:00,2008,10,"L46551-8","08EAS1964",0.01,192,11.2,41,0.955,0.0262,7.74,10.1,73.4,1.18,0.0415,1.53,0.621,2,200010
"262","0440",2008-07-09 12:57:00,2008,7,"L45855-8","08EAS1964",0.018,186,9.6,130,1.08,0.0357,7.75,15.7,73,1.26,0.0433,2.5,0.66,2,20007
"263","0440",2010-06-08 13:02:00,2010,6,"L50971-8","08EAS1964",0.0127,129,10.2,33,0.382,0.0164,7.74,13.3,53.1,0.754,0.0463,6.4,NA,2,20006
"264","0440",2006-09-13 11:40:00,2006,9,"L40243-8","08EAS1964",0.01,210,9.9,230,1.66,0.0377,7.9,12.7,74,1.7,0.0664,2.9,1,2,20009
"265","0440",2016-12-14 15:02:00,2016,12,"L66681-14","08EAS1964",0.0169,141,12.8,11,0.856,0.0116,7.6,4.1,49.4,1.18,0.0273,1.9,2.36,2,200012
"266","0440",2020-07-15 15:06:00,2020,7,"L74992-14","08EAS1964",0.0106,198,9.62,110,0.949,0.0342,7.91,16.9,75.6,1.04,0.0505,1.7,1.31,2,20007
"267","0440",2021-07-14 14:02:00,2021,7,"L77285-14","08EAS1964",0.0094,210,9.9,NA,1.21,0.0345,7.96,15.9,79.4,1.34,0.0494,1.6,1.22,2,20007
"268","0440",2005-01-11 11:30:00,2005,1,"L34349-8","08EAS1964",0.013,158,13.1,14,1.35,0.0179,7.6,2.5,54.9,1.59,0.0332,0.9,1.6,2,20001
"269","0440",2007-02-07 12:32:00,2007,2,"L41678-12","08EAS1964",0.01,149,11.5,41,1.12,0.0167,7.9,7.7,50.3,1.43,0.0317,1.5,2.71,2,20002
"270","0440",2004-05-12 12:53:00,2004,5,"L31879-8","08EAS1964",0.019,184,10.5,120,1.03,0.0222,7.3,11.7,65.1,0.903,0.0179,4,2.6,2,20005
"271","0440",2010-04-05 14:02:00,2010,4,"L50513-8","08EAS1964",0.0051,124,11.2,22,0.697,0.00912,7.7,8.96,48.3,0.989,0.0266,5.8,NA,2,20004
"272","0440",2013-11-05 12:50:00,2013,11,"L59043-13","08EAS1964",0.0032,170,10.5,23,0.745,0.0219,7.77,9.57,64.5,0.955,0.03,0.9,1.17,2,200011
"273","0440",2002-01-14 10:37:00,2002,1,"L23129-4","08EAS1964",0.016,124,11.4,160,1.18,0.0135,7.5,5.5,41.4,1.3,0.0304,3.3,4.87,2,20001
"274","0440",2023-08-16 11:17:00,2023,8,"L82171-2","08EAS1964",0.0082,222,9.53,NA,1.2,0.0404,7.84,17,82.6,1.46,0.0528,2.9,0.85,2,20008
"275","0440",2014-03-04 13:06:00,2014,3,"L59726-13","08EAS1964",0.0072,102,12.2,32,0.871,0.00694,7.48,8.35,36.1,1.23,0.0446,21.5,8.06,2,20003
"276","0440",2018-03-14 16:10:00,2018,3,"L69651-14","08EAS1964",0.0087,138,11.6,6,0.646,0.0134,7.87,9.8,51.4,0.911,0.0383,4.2,3.46,2,20003
"277","0440",2011-12-05 11:48:00,2011,12,"L54732-8","08EAS1964",0.0104,156,13,5,1.06,0.0154,7.51,4.29,58.1,1.25,0.0223,1.24,1.1,2,200012
"278","0440",2014-11-12 14:23:00,2014,11,"L61583-14","08EAS1964",0.0079,148,11.4,17,0.847,0.0123,7.5,5.3,53.8,1.13,0.0313,1.61,2.1,2,200011
"279","0440",2014-05-13 12:59:00,2014,5,"L60167-13","08EAS1964",0.0116,128,10.3,27,0.598,0.0197,7.48,13.8,53.1,0.935,0.0429,4.4,2.7,2,20005
"280","0440",2002-11-12 09:42:00,2002,11,"L25791-3","08EAS1964",0.0324,134,12.1,1100,0.574,0.0159,7,10,45.4,1.3,0.139,74.8,25.4,2,200011
"281","0440",2020-02-12 14:28:00,2020,2,"L74057-14","08EAS1964",0.0117,113,11.9,8,0.78,0.0114,7.51,7.4,36.5,1.07,0.0378,21,8.18,2,20002
"282","0440",2002-07-31 11:15:00,2002,7,"L25164-6","08EAS1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20007
"283","0440",2019-08-14 15:17:00,2019,8,"L72764-14","08EAS1964",0.0073,207,9.6,400,1.07,0.0385,8.08,17.5,77.1,1.21,0.0529,1.8,1.1,2,20008
"284","0440",2004-03-10 11:16:00,2004,3,"L31230-9","08EAS1964",0.013,135,11.4,25,0.931,0.0121,7.3,8.3,46.7,1.34,0.0288,1.9,2.73,2,20003
"285","0440",2022-10-12 11:12:00,2022,10,"L80297-2","08EAS1964",0.0055,213,10.8,NA,1.27,0.0288,7.87,11,80.5,1.41,0.0462,0.7,0.88,2,200010
"286","0440",2010-08-03 13:30:00,2010,8,"L51321-8","08EAS1964",0.005,198,10.1,53,1.19,0.0303,7.85,14.3,76.1,1.38,0.0447,1.8,NA,2,20008
"287","0440",2018-12-12 14:23:00,2018,12,"L71436-14","08EAS1964",0.0163,133,12.3,53,0.607,0.0144,7.6,6.6,46.5,0.979,0.0353,6.6,4.22,2,200012
"288","0440",2006-08-16 13:00:00,2006,8,"L40015-12","08EAS1964",0.01,210,10,130,1.52,0.0381,8.2,14.2,73.8,1.57,0.0588,1.2,0.87,2,20008
"289","0440",2010-08-31 11:20:00,2010,8,"L51045-8","08EAS1964",0.184,174,10,4300,1.29,0.0535,7.41,12.5,64.9,2.16,0.208,92.4,NA,2,20008
"290","0440",2022-06-15 13:25:00,2022,6,"L79326-14","08EAS1964",0.0111,134,10.1,NA,0.311,0.0252,7.67,13.4,55.7,0.728,0.0636,6.8,3.64,2,20006
"291","0440",2017-03-15 14:43:00,2017,3,"L67269-14","08EAS1964",0.0162,78.4,11.3,54,0.656,0.0115,7.49,9.5,31.9,1.06,0.0823,129,26.3,2,20003
"292","0440",2008-08-20 11:09:00,2008,8,"L45936-3","08EAS1964",0.0234,98.2,9.1,3700,0.662,0.0305,7.66,16.1,36.2,1,0.164,68.6,15.3,2,20008
"293","0440",2012-06-04 13:22:00,2012,6,"L55755-8","08EAS1964",0.0376,174,10.3,66,0.942,0.0208,7.79,11.6,68.3,1.17,0.0379,2.4,1.82,2,20006
"294","0440",2013-07-01 13:06:00,2013,7,"L58178-13","08EAS1964",0.0163,184,9.2,80,1.02,0.0276,7.91,17.9,72.4,1.26,0.0483,2.9,2.32,2,20007
"295","0440",2018-10-10 12:34:00,2018,10,"L71065-14","08EAS1964",0.0072,178,10.6,46,0.598,0.0207,7.79,11.9,67,0.913,0.042,9.31,2.38,2,200010
"296","0440",2019-02-25 15:46:00,2019,2,"L71711-14","08EAS1964",0.0067,133,12.8,4,0.812,0.0076,7.57,4.7,38.5,1.08,0.0254,3.39,3.13,2,20002
"297","0440",2008-09-25 14:08:00,2008,9,"L46534-15","08EAS1964",NA,NA,NA,NA,NA,NA,7.8,12.5,71.7,NA,NA,NA,NA,2,20009
"298","0440",2005-09-14 12:24:00,2005,9,"L36784-8","08EAS1964",0.01,191,10.4,64,1.04,0.0324,8,12.4,71.5,1.18,0.0435,1.6,1.2,2,20009
"299","0440",2016-05-11 15:21:00,2016,5,"L65367-14","08EAS1964",0.0567,188,9.8,57,1.14,0.0328,7.78,14.6,72.8,1.44,0.0519,1.7,1.25,2,20005
