"","Sample.Code","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"65","08BEA3312_17",28,3,5,4,14,6,1,172,28,135,450,6.22222222222222,30,38.2222222222222,5.71428571428571,2.85714285714286,5.71428571428571,3.75,5.29411764705882,5,1.42857142857143,10,10,8.55297157622739,58.3113749375719,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2017-08-23",2017,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"66","08BEA3312_18",30,3,5,5,14,6,0,204,97,97,450,21.5555555555556,21.5555555555556,45.3333333333333,6.66666666666667,2.85714285714286,5.71428571428571,5,5.29411764705882,5,0,9.64912280701754,10,4.98708010335917,55.1684157955308,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2018-08-28",2018,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"67","08BEA3312_19",27,3,5,5,16,5,0,241,21,66,450,4.66666666666667,14.6666666666667,53.5555555555556,5.23809523809524,2.85714285714286,5.71428571428571,5,6.47058823529412,3.75,0,7.48538011695906,6.83333333333333,8.91472868217054,52.2635541772809,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2019-07-16",2019,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"68","08BEA3312_20",26,2,4,5,14,8,0,147,72,70,309,23.3009708737864,22.6537216828479,47.5728155339806,4.76190476190476,1.42857142857143,4.28571428571429,5,5.29411764705882,7.5,0,9.05978538579458,10,4.58116956423572,51.9112630732796,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2020-07-21",2020,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"69","08BEA3312_2002",31,5,5,6,17,8,2,211,5,89,450,1.11111111111111,19.7777777777778,46.8888888888889,7.14285714285714,5.71428571428571,5.71428571428571,6.25,7.05882352941176,7.5,2.85714285714286,9.23976608187134,9.38888888888889,9.74160206718346,70.6076519959269,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2002-09-11",2002,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"70","08BEA3312_2003",28,5,5,4,15,3,1,201,6,75,450,1.33333333333333,16.6666666666667,44.6666666666667,5.71428571428571,5.71428571428571,5.71428571428571,3.75,5.88235294117647,1.25,1.42857142857143,9.82456140350877,7.83333333333333,9.68992248062015,56.8015987300673,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2003-08-07",2003,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"71","08BEA3312_2007",26,5,5,4,14,6,3,251,3,111,450,0.666666666666667,24.6666666666667,55.7777777777778,4.76190476190476,5.71428571428571,5.71428571428571,3.75,5.29411764705882,5,4.28571428571429,6.90058479532164,10,9.84496124031008,61.265854158881,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2007-08-28",2007,"ABR, Inc.","08BEA3312",47.703496,-122.09254
"72","08BEA3312_21",28,3,3,4,13,7,0,136,107,28,234,45.7264957264957,11.965811965812,58.1196581196581,5.71428571428571,2.85714285714286,2.85714285714286,3.75,4.70588235294118,6.25,0,6.28430049482681,5.48290598290598,0,37.9016602592454,8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2021-07-19",2021,"Rhithron Associates, Inc.","08BEA3312",47.703496,-122.09254
"73","08BEA3321/05",25,3,7,4,12,8,3,247,16,61,450,3.55555555555556,13.5555555555556,54.8888888888889,4.28571428571429,2.85714285714286,8.57142857142857,3.75,4.11764705882353,7.5,4.28571428571429,7.13450292397661,6.27777777777778,9.17312661498708,57.953054375565,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2005-08-09",2005,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"74","08BEA3321/06",26,4,5,4,12,8,2,191,5,69,364,1.37362637362637,18.956043956044,52.4725274725275,4.76190476190476,4.28571428571429,5.71428571428571,3.75,4.11764705882353,7.5,2.85714285714286,7.77038750722961,8.97802197802198,9.6805520061334,59.4156561692561,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2006-08-21",2006,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"75","08BEA3321/08",21,3,3,3,10,9,2,136,4,48,233,1.71673819742489,20.6008583690987,58.3690987124464,2.38095238095238,2.85714285714286,2.85714285714286,2.5,2.94117647058824,8.75,2.85714285714286,6.21865823356675,9.80042918454936,9.6007585587384,50.7634033998237,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2008-08-11",2008,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"76","08BEA3321/09",31,3,6,4,13,9,2,193,31,97,384,8.07291666666667,25.2604166666667,50.2604166666667,7.14285714285714,2.85714285714286,7.14285714285714,3.75,4.70588235294118,8.75,2.85714285714286,8.35252192982456,10,8.12257751937985,63.6809818021456,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2009-08-12",2009,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"77","08BEA3321/10",22,1,4,5,12,8,1,67,1,47,143,0.699300699300699,32.8671328671329,46.8531468531469,2.85714285714286,0,4.28571428571429,5,4.11764705882353,7.5,1.42857142857143,9.24917188075083,10,9.83737193039519,54.2756194413981,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2010-08-10",2010,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"78","08BEA3321_11",27,2,6,5,15,8,2,210,4,83,430,0.930232558139535,19.3023255813953,48.8372093023256,5.23809523809524,1.42857142857143,7.14285714285714,5,5.88235294117647,7.5,2.85714285714286,8.72705018359853,9.15116279069767,9.78366684694429,62.7108994290836,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2011-08-03",2011,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"79","08BEA3321_13",23,2,5,4,15,9,2,68,0,58,148,0,39.1891891891892,45.945945945946,3.33333333333333,1.42857142857143,5.71428571428571,3.75,5.88235294117647,8.75,2.85714285714286,9.48790896159317,10,10,61.203595236103,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2013-08-15",2013,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"80","08BEA3321_14",23,2,5,4,12,6,2,223,14,95,450,3.11111111111111,21.1111111111111,49.5555555555556,3.33333333333333,1.42857142857143,5.71428571428571,3.75,4.11764705882353,5,2.85714285714286,8.53801169590643,10,9.27648578811369,54.015477876177,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2014-08-06",2014,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"81","08BEA3321_15",23,2,4,6,13,7,2,157,17,92,304,5.59210526315789,30.2631578947368,51.6447368421053,3.33333333333333,1.42857142857143,4.28571428571429,6.25,4.70588235294118,6.25,2.85714285714286,7.9882271468144,10,8.69951040391677,55.7983818084343,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2015-08-24",2015,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"82","08BEA3321_16",28,3,6,5,16,11,2,194,23,116,450,5.11111111111111,25.7777777777778,43.1111111111111,5.71428571428571,2.85714285714286,7.14285714285714,5,6.47058823529412,10,2.85714285714286,10,10,8.81136950904393,68.8533863157666,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2016-08-09",2016,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"83","08BEA3321_17",28,4,6,6,14,9,2,187,27,106,450,6,23.5555555555556,41.5555555555556,5.71428571428571,4.28571428571429,7.14285714285714,6.25,5.29411764705882,8.75,2.85714285714286,10,10,8.6046511627907,68.8987688098495,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2017-08-21",2017,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"84","08BEA3321_18",33,4,6,7,18,11,4,238,8,107,450,1.77777777777778,23.7777777777778,52.8888888888889,8.09523809523809,4.28571428571429,7.14285714285714,7.5,7.64705882352941,10,5.71428571428571,7.66081871345029,10,9.58656330749354,77.6325360825685,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2018-09-19",2018,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"85","08BEA3321_19",30,3,5,4,14,7,2,236,4,80,450,0.888888888888889,17.7777777777778,52.4444444444444,6.66666666666667,2.85714285714286,5.71428571428571,3.75,5.29411764705882,6.25,2.85714285714286,7.77777777777778,8.38888888888889,9.79328165374677,59.3493040627104,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2019-10-01",2019,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"86","08BEA3321_20",27,3,5,6,13,9,2,232,9,97,450,2,21.5555555555556,51.5555555555556,5.23809523809524,2.85714285714286,5.71428571428571,6.25,4.70588235294118,8.75,2.85714285714286,8.01169590643275,10,9.53488372093023,63.9191286469708,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2020-09-21",2020,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"87","08BEA3321_2002",25,3,4,6,16,6,2,97,7,41,214,3.27102803738318,19.1588785046729,45.3271028037383,4.28571428571429,2.85714285714286,4.28571428571429,6.25,6.47058823529412,5,2.85714285714286,9.65076242006886,9.07943925233645,9.23929580525973,59.9757999986734,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2002-09-11",2002,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"88","08BEA3321_2003",18,2,2,3,11,7,2,52,1,42,114,0.87719298245614,36.8421052631579,45.6140350877193,0.952380952380952,1.42857142857143,1.42857142857143,2.5,3.52941176470588,6.25,2.85714285714286,9.5752539242844,10,9.79600163198694,48.3173339876439,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2003-08-07",2003,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"89","08BEA3321_2007",32,2,6,8,18,9,3,221,7,76,450,1.55555555555556,16.8888888888889,49.1111111111111,7.61904761904762,1.42857142857143,7.14285714285714,8.75,7.64705882352941,8.75,4.28571428571429,8.65497076023392,7.94444444444444,9.63824289405685,71.8609073984551,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2007-08-16",2007,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"90","08BEA3321_21",28,2,5,5,14,10,2,255,5,78,450,1.11111111111111,17.3333333333333,56.6666666666667,5.71428571428571,1.42857142857143,5.71428571428571,5,5.29411764705882,10,2.85714285714286,6.66666666666667,8.16666666666667,9.74160206718346,60.5833387618613,8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2021-09-22",2021,"Rhithron Associates, Inc.","08BEA3321",47.754916,-122.104024
"91","08BEA3474/10",24,4,4,2,13,3,1,241,129,4,450,28.6666666666667,0.888888888888889,53.5555555555556,3.80952380952381,4.28571428571429,4.28571428571429,1.25,4.70588235294118,1.25,1.42857142857143,7.48538011695906,0,3.33333333333333,31.8341196127574,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2010-08-25",2010,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"92","08BEA3474_11",24,5,2,3,13,4,0,350,27,4,450,6,0.888888888888889,77.7777777777778,3.80952380952381,5.71428571428571,1.42857142857143,2.5,4.70588235294118,2.5,0,1.11111111111111,0,8.6046511627907,30.3740255792239,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2011-09-07",2011,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"93","08BEA3474_12",24,6,3,3,16,4,1,307,33,7,450,7.33333333333333,1.55555555555556,68.2222222222222,3.80952380952381,7.14285714285714,2.85714285714286,2.5,6.47058823529412,2.5,1.42857142857143,3.62573099415205,0.277777777777778,8.29457364341085,38.90676588873,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2012-09-06",2012,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"94","08BEA3474_13",31,6,4,5,19,8,0,246,36,9,450,8,2,54.6666666666667,7.14285714285714,7.14285714285714,4.28571428571429,5,8.23529411764706,7.5,0,7.19298245614035,0.5,8.13953488372093,55.1392400289369,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2013-09-12",2013,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"95","08BEA3474_14",27,3,4,5,16,5,0,220,72,9,450,16,2,48.8888888888889,5.23809523809524,2.85714285714286,4.28571428571429,5,6.47058823529412,3.75,0,8.71345029239766,0.5,6.27906976744186,43.094060676086,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2014-08-06",2014,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"96","08BEA3474_15",28,4,1,4,14,5,0,197,67,28,450,14.8888888888889,6.22222222222222,43.7777777777778,5.71428571428571,4.28571428571429,0,3.75,5.29411764705882,3.75,0,10,2.61111111111111,6.5374677002584,41.9426964584283,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2015-09-08",2015,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"97","08BEA3474_16",32,5,3,8,20,5,0,226,70,24,450,15.5555555555556,5.33333333333333,50.2222222222222,7.61904761904762,5.71428571428571,2.85714285714286,8.75,8.82352941176471,3.75,0,8.3625730994152,2.16666666666667,6.38242894056848,54.4256743088912,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2016-08-02",2016,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"98","08BEA3474_17",27,2,2,6,17,4,0,247,85,11,450,18.8888888888889,2.44444444444444,54.8888888888889,5.23809523809524,1.42857142857143,1.42857142857143,6.25,7.05882352941176,2.5,0,7.13450292397661,0.722222222222222,5.60723514211886,37.3680219129675,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2017-07-27",2017,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"99","08BEA3474_18",29,4,2,5,17,4,0,209,53,27,450,11.7777777777778,6,46.4444444444444,6.19047619047619,4.28571428571429,1.42857142857143,5,7.05882352941176,2.5,0,9.35672514619883,2.5,7.2609819121447,45.5812924925172,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2018-08-14",2018,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"100","08BEA3474_19",24,2,0,7,16,4,0,290,99,9,450,22,2,64.4444444444444,3.80952380952381,1.42857142857143,0,7.5,6.47058823529412,2.5,0,4.61988304093567,0.5,4.88372093023256,31.7122874445576,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2019-07-17",2019,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"101","08BEA3474_21",29,3,1,7,16,6,0,227,100,5,450,22.2222222222222,1.11111111111111,50.4444444444444,6.19047619047619,2.85714285714286,0,7.5,6.47058823529412,5,0,8.30409356725146,0.0555555555555556,4.83204134366925,41.2098977493894,8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2021-08-26",2021,"Rhithron Associates, Inc.","08BEA3474",47.677597,-122.098301
"102","08BEA3478/05",25,4,5,5,16,8,3,197,21,66,450,4.66666666666667,14.6666666666667,43.7777777777778,4.28571428571429,4.28571428571429,5.71428571428571,5,6.47058823529412,7.5,4.28571428571429,10,6.83333333333333,8.91472868217054,63.2900788222266,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2005-08-09",2005,"ABR, Inc.","08BEA3478",47.694994,-122.08918
"103","08BEA3478/06",27,6,3,4,13,6,1,313,6,20,450,1.33333333333333,4.44444444444444,69.5555555555556,5.23809523809524,7.14285714285714,2.85714285714286,3.75,4.70588235294118,5,1.42857142857143,3.27485380116959,1.72222222222222,9.68992248062015,44.8095475236198,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2006-08-30",2006,"ABR, Inc.","08BEA3478",47.694994,-122.08918
"104","08BEA3478/08",29,6,8,2,15,10,3,276,13,72,450,2.88888888888889,16,61.3333333333333,6.19047619047619,7.14285714285714,10,1.25,5.88235294117647,10,4.28571428571429,5.43859649122807,7.5,9.328165374677,67.0181624261292,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2008-08-14",2008,"ABR, Inc.","08BEA3478",47.694994,-122.08918
"105","08BEA3478/09",32,5,7,3,16,8,2,185,42,59,450,9.33333333333333,13.1111111111111,41.1111111111111,7.61904761904762,5.71428571428571,8.57142857142857,2.5,6.47058823529412,7.5,2.85714285714286,10,6.05555555555556,7.82945736434108,65.1175059170955,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2009-08-13",2009,"ABR, Inc.","08BEA3478",47.694994,-122.08918
"106","08BEA3478/10",29,4,5,5,17,8,1,223,17,61,450,3.77777777777778,13.5555555555556,49.5555555555556,6.19047619047619,4.28571428571429,5.71428571428571,5,7.05882352941176,7.5,1.42857142857143,8.53801169590643,6.27777777777778,9.12144702842377,61.1151076505674,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2010-08-25",2010,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"107","08BEA3478_11",30,4,5,4,15,7,2,132,11,79,334,3.2934131736527,23.6526946107784,39.5209580838323,6.66666666666667,4.28571428571429,5.71428571428571,3.75,5.88235294117647,6.25,2.85714285714286,10,10,9.23408995961565,64.6402524246016,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2011-08-25",2011,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"108","08BEA3478_11_R",33,3,5,7,16,7,2,191,22,87,450,4.88888888888889,19.3333333333333,42.4444444444444,8.09523809523809,2.85714285714286,5.71428571428571,7.5,6.47058823529412,6.25,2.85714285714286,10,9.16666666666667,8.86304909560723,67.7741135213775,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2011-08-25",2011,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"109","08BEA3478_12",32,4,6,6,15,8,1,194,6,49,450,1.33333333333333,10.8888888888889,43.1111111111111,7.61904761904762,4.28571428571429,7.14285714285714,6.25,5.88235294117647,7.5,1.42857142857143,10,4.94444444444444,9.68992248062015,64.7429103424315,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2012-08-14",2012,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"110","08BEA3478_13",38,3,7,5,17,11,1,180,11,69,450,2.44444444444444,15.3333333333333,40,10,2.85714285714286,8.57142857142857,5,7.05882352941176,10,1.42857142857143,10,7.16666666666667,9.43152454780362,71.5141576010249,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2013-08-21",2013,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"111","08BEA3478_14",22,1,3,1,8,7,1,199,10,74,450,2.22222222222222,16.4444444444444,44.2222222222222,2.85714285714286,0,2.85714285714286,0,1.76470588235294,6.25,1.42857142857143,9.94152046783626,7.72222222222222,9.48320413436693,42.3045098496355,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2014-09-03",2014,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
"112","08BEA3478_15",30,5,4,3,15,8,0,209,19,41,450,4.22222222222222,9.11111111111111,46.4444444444444,6.66666666666667,5.71428571428571,4.28571428571429,2.5,5.88235294117647,7.5,0,9.35672514619883,4.05555555555556,9.01808785529716,54.9793881648947,8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08BEA3478",47.694994,-122.08918
