"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BRUNNEA"	"RHYACOPHILA.BRUNNEA"	"Rhyacophila brunnea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BRUNNEA"	"RHYACOPHILA.BRUNNEA"	"Rhyacophila Brunnea/Vemna Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.COLORADENSIS"	"RHYACOPHILA.COLORADENSIS"	"Rhyacophila coloradensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ECOSA"	"RHYACOPHILA.ECOSA"	"Rhyacophila ecosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.GRANDIS"	"RHYACOPHILA.GRANDIS"	"Rhyacophila grandis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.HYALINATA"	"RHYACOPHILA.HYALINATA"	"Rhyacophila hyalinata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.HYALINATA"	"RHYACOPHILA.HYALINATA"	"Rhyacophila Hyalinata Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.MALKINI"	"RHYACOPHILA.MALKINI"	"Rhyacophila malkini"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.NARVAE"	"RHYACOPHILA.NARVAE"	"Rhyacophila narvae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ORETA"	"RHYACOPHILA.ORETA"	"Rhyacophila Oreta Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.PELLISA"	"RHYACOPHILA.PELLISA"	"Rhyacophila pellisa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.PELLISA/VALUMA"	"RHYACOPHILA.PELLISA/VALUMA"	"Rhyacophila pellisa/valuma"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ROTUNDA"	"RHYACOPHILA.ROTUNDA"	"Rhyacophila Rotunda Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.SIBIRICA"	"RHYACOPHILA.SIBIRICA"	"Rhyacophila Sibirica Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.VAGRITA"	"RHYACOPHILA.VAGRITA"	"Rhyacophila Vagrita Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.VALUMA"	"RHYACOPHILA.VALUMA"	"Rhyacophila valuma"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.VOFIXA"	"RHYACOPHILA.VOFIXA"	"Rhyacophila Vofixa Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	NA	"RHYACOPHILA"	"Rhyacophila"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TRICHOPTERA"	"Integripalpia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TRICHOPTERA"	"Trichoptera"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TRICHOPTERA"	"Trichoptera sp. AJF#01"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TRICHOPTERA"	"Trichoptera sp. AJF#02"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"NEUROPTERIDA"	"MEGALOPTERA"	NA	NA	NA	"CORYDALIDAE"	"CHAULIODINAE"	NA	NA	"OROHERMES"	"OROHERMES.CREPUSCULUS"	"OROHERMES.CREPUSCULUS"	"Orohermes crepusculus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"NEUROPTERIDA"	"MEGALOPTERA"	NA	NA	NA	"SIALIDAE"	NA	NA	NA	"SIALIS"	NA	"SIALIS"	"Sialis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"PARANEOPTERA"	"HEMIPTERA"	"HETEROPTERA"	"GERROMORPHA"	"GERROIDEA"	"GERRIDAE"	"GERRINAE"	NA	NA	"GERRIS"	NA	"GERRIS"	"Gerris"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"PARANEOPTERA"	"HEMIPTERA"	"HETEROPTERA"	"GERROMORPHA"	"GERROIDEA"	"GERRIDAE"	NA	NA	NA	NA	NA	"GERRIDAE"	"Gerridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"CAPNIIDAE"	NA	NA	NA	NA	NA	"CAPNIIDAE"	"Capniidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"LEUCTRIDAE"	"LEUCTRINAE"	NA	NA	"DESPAXIA"	"DESPAXIA.AUGUSTA"	"DESPAXIA.AUGUSTA"	"Despaxia augusta"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"LEUCTRIDAE"	"LEUCTRINAE"	NA	NA	"DESPAXIA"	NA	"DESPAXIA"	"Despaxia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"LEUCTRIDAE"	"LEUCTRINAE"	NA	NA	"MOSELIA"	"MOSELIA.INFUSCATA"	"MOSELIA.INFUSCATA"	"Moselia infuscata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"LEUCTRIDAE"	"LEUCTRINAE"	NA	NA	"MOSELIA"	NA	"MOSELIA"	"Moselia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"LEUCTRIDAE"	NA	NA	NA	NA	NA	"LEUCTRIDAE"	"Leuctridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"AMPHINEMURINAE"	NA	NA	"MALENKA"	NA	"MALENKA"	"Malenka"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"SOYEDINA"	NA	"SOYEDINA"	"Soyedina"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"VISOKA"	"VISOKA.CATARACTAE"	"VISOKA.CATARACTAE"	"Visoka cataractae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.CINCTIPES"	"ZAPADA.CINCTIPES"	"Zapada cinctipes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.COLUMBIANA"	"ZAPADA.COLUMBIANA"	"Zapada columbiana"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.FRIGIDA"	"ZAPADA.FRIGIDA"	"Zapada frigida"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.OREGONENSIS"	"ZAPADA.OREGONENSIS"	"Zapada oregonensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.OREGONENSIS"	"ZAPADA.OREGONENSIS"	"Zapada Oregonensis Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	NA	"ZAPADA"	"Zapada"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	NA	NA	NA	NA	NA	"NEMOURIDAE"	"Nemouridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"TAENIOPTERYGIDAE"	"BRACHYPTERYINAE"	NA	NA	"TAENIONEMA"	NA	"TAENIONEMA"	"Taenionema"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"TAENIOPTERYGIDAE"	NA	NA	NA	NA	NA	"TAENIOPTERYGIDAE"	"Taeniopterygidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"CHLOROPERLINAE"	NA	NA	"SUWALLIA"	NA	"SUWALLIA"	"Suwallia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"CHLOROPERLINAE"	NA	NA	"SWELTSA"	NA	"SWELTSA"	"Sweltsa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	"KATHROPERLA"	NA	"KATHROPERLA"	"Kathroperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	"PARAPERLA"	NA	"PARAPERLA"	"Paraperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	NA	NA	"PARAPERLINAE"	"Paraperlinae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	NA	NA	NA	NA	NA	"CHLOROPERLIDAE"	"Chloroperlidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"SOLIPERLA"	NA	"SOLIPERLA"	"Soliperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"YORAPERLA"	"YORAPERLA.SILETZ"	"YORAPERLA.SILETZ"	"Yoraperla siletz"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"YORAPERLA"	NA	"YORAPERLA"	"Yoraperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"CALINEURIA"	"CALINEURIA.CALIFORNICA"	"CALINEURIA.CALIFORNICA"	"Calineuria californica"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"CALINEURIA"	NA	"CALINEURIA"	"Calineuria"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"DORONEURIA"	"DORONEURIA.BAUMANNI"	"DORONEURIA.BAUMANNI"	"Doroneuria baumanni"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"DORONEURIA"	NA	"DORONEURIA"	"Doroneuria"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"HESPEROPERLA"	"HESPEROPERLA.PACIFICA"	"HESPEROPERLA.PACIFICA"	"Hesperoperla pacifica"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"HESPEROPERLA"	NA	"HESPEROPERLA"	"Hesperoperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"PERLINAE"	"PERLINI"	NA	"CLAASSENIA"	"CLAASSENIA.SABULOSA"	"CLAASSENIA.SABULOSA"	"Claassenia sabulosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	NA	NA	NA	NA	NA	"PERLIDAE"	"Perlidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"ISOPERLINAE"	NA	NA	"ISOPERLA"	NA	"ISOPERLA"	"Isoperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"MEGARCYS"	NA	"MEGARCYS"	"Megarcys"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"PERLINODES"	"PERLINODES.AUREA"	"PERLINODES.AUREA"	"Perlinodes aurea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"SETVENA"	NA	"SETVENA"	"Setvena"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"SKWALA"	NA	"SKWALA"	"Skwala"
